Inward_Tx_Count_24h,In_Out_Fan_Ratio,Avg_Drain_Time_Mins,Zero_Balance_Reset_Freq,Account_Age_Months,Night_Tx_Percentage,IP_Change_Count_24h,Auth_Method,Target,Mule_Type,Account_ID
5,1.1546102880690878,325.66133584635764,0.1547088369471628,115,0.07852475764328133,2,Biometric,0,Legitimate,ACC-100474
0,1.8936132169078592,759.7439615883858,0.1330699264527133,118,0.015411886580913157,0,Biometric,0,Legitimate,ACC-100475
2,1.3383684784496395,613.1168026996042,0.051640591893713866,73,0.03233329003736123,1,Biometric,0,Legitimate,ACC-100476
1,0.9293048536216372,337.40368665395863,0.08809673026793563,92,0.13351455530905365,2,Biometric,0,Legitimate,ACC-100477
3,1.6481784430926592,209.87467725465586,0.15427415577444478,92,0.1469835483706809,0,Biometric,0,Legitimate,ACC-100478
1,1.4698684130214923,358.88175297240554,0.13293188270781972,52,0.1448074464538236,0,Biometric,0,Legitimate,ACC-100479
50,7.93194982126165,14.977059221021683,0.9858495990478359,2,0.8323360001935407,3,OTP,1,Fast Burner,ACC-100480
42,6.38889529031597,14.679989316301976,0.8935976378258764,0,0.8193864260360804,5,PIN,1,Fast Burner,ACC-100481
4,1.231951620425756,282.2292369466278,0.11109869929299843,118,0.08909726834884875,0,Biometric,0,Legitimate,ACC-100482
1,1.4543786260065845,341.05291528126463,0.07363114807255758,49,0.13674830087456896,1,Biometric,0,Legitimate,ACC-100483
55,8.517857965201038,15.419082075960617,0.8105723692736841,1,0.819718651899318,5,PIN,1,Fast Burner,ACC-100484
30,5.226405887208137,6.027068449447157,0.7437023587957289,61,0.556602555688237,2,PIN,1,Sleeper Mule,ACC-100485
5,1.869934775139653,822.1556145975338,0.08978628908670226,78,0.14463732615543437,0,OTP,0,Legitimate,ACC-100486
7,1.0706996682501182,109.625097086946,0.008717915463442383,60,0.06467094031740897,0,PIN,0,Legitimate,ACC-100487
4,1.3321483488490014,337.0913281359474,0.02163733146493212,81,0.0858886371096687,1,Biometric,0,Legitimate,ACC-100488
3,1.3392961682479996,817.2023473495877,0.11070579242322671,10,0.07710948697072445,0,Biometric,0,Legitimate,ACC-100489
3,1.0340276994480602,775.6611151928906,0.048742339256237166,74,0.10742428269100807,0,Biometric,0,Legitimate,ACC-100490
4,1.3415609843630028,299.55711354025925,0.14306940425749484,97,0.01600703328179362,0,Biometric,0,Legitimate,ACC-100491
3,0.5023739537580959,451.85701031231963,0.15570836301722352,96,0.1444458938614075,0,Biometric,0,Legitimate,ACC-100492
5,1.3818711580488865,97.69100463357663,0.08820112018623275,98,0.04912507552633507,1,Biometric,0,Legitimate,ACC-100493
1,1.0559491247378296,208.0868309799749,0.007060450902813931,76,0.12310320123219287,1,Biometric,0,Legitimate,ACC-100494
42,5.235863886356194,31.485726600198046,0.8303510146085872,2,0.6078730824777205,4,OTP,1,Fast Burner,ACC-100495
3,1.0255257710318346,247.11639001675508,0.18631673126205262,54,0.011966388796413485,1,Biometric,0,Legitimate,ACC-100496
6,1.4350396944974204,65.81178688398666,0.12216444143278532,51,0.0933472878580262,0,Biometric,0,Legitimate,ACC-100497
0,1.4665340791075663,805.1096613359434,0.18011558611263292,68,0.0034779017689539893,0,Biometric,0,Legitimate,ACC-100498
38,5.63522650386644,18.330052605895418,0.8771029713789991,0,0.8032661087417379,5,OTP,1,Fast Burner,ACC-100499
44,6.086825729981991,4.027389423388821,0.7719742909665946,1,0.9993084400485861,4,OTP,1,Fast Burner,ACC-100500
31,7.008355896164152,17.15227913558051,0.8287067777467678,2,0.7080278736057539,4,OTP,1,Fast Burner,ACC-100501
9,0.8600872957867614,152.52910387575486,0.19810302309004252,58,0.021597747182221294,1,PIN,0,Legitimate,ACC-100502
39,5.442575932915864,2.8491805826543204,0.9976018164694738,1,0.7099557926801041,9,OTP,1,Fast Burner,ACC-100503
1,1.4304582384317543,126.69902260963934,0.17959006867640892,73,0.05735116954366507,0,Biometric,0,Legitimate,ACC-100504
3,1.2948263466326801,272.4222456471498,0.10461218179461039,62,0.02076968941045138,0,PIN,0,Legitimate,ACC-100505
6,1.0185843400093566,757.2526632761653,0.14621327465969156,56,0.004925502094518502,1,Biometric,0,Legitimate,ACC-100506
2,1.3101599396326165,325.44837726303797,0.19280414459144565,104,0.04560591928358463,1,Biometric,0,Legitimate,ACC-100507
3,1.2883730401620959,257.7997293889488,0.14900730682031843,78,0.05274007031368145,1,Biometric,0,Legitimate,ACC-100508
0,1.2496154307071587,225.3892934728289,0.1517913302423196,100,0.01888248584343916,0,PIN,0,Legitimate,ACC-100509
33,7.452482893245088,45.6734453552904,0.8398857667005933,2,0.6077087886555138,3,OTP,1,Fast Burner,ACC-100510
1,1.47268124906658,378.1938705892353,0.1433596058607905,73,0.07774719599131122,0,Biometric,0,Legitimate,ACC-100511
2,1.4482972529205596,394.2429377271388,0.18819978556501943,99,0.08325037085645924,1,Biometric,0,Legitimate,ACC-100512
3,0.5192768181142796,409.6515079264616,0.06925485329548169,58,0.08098699452929385,0,Biometric,0,Legitimate,ACC-100513
0,0.8921272874091299,359.5446091402235,0.024322422991440208,22,0.017859411729382046,1,Biometric,0,Legitimate,ACC-100514
2,1.2056997246779613,489.3752189599862,0.13282875144827344,66,0.10424424313412278,0,Biometric,0,Legitimate,ACC-100515
2,1.47239392734154,308.1476551664317,0.05471431471105484,40,0.12902194677014903,1,Biometric,0,Legitimate,ACC-100516
5,1.329855120755992,243.44972891744754,0.06434730326259246,69,0.10493554947681141,1,Biometric,0,Legitimate,ACC-100517
5,1.1390494413045964,1766.46400706501,0.11560802232576005,12,0.05586774652558016,0,Biometric,0,Legitimate,ACC-100518
52,8.852196040520777,12.73838810093105,0.7464696735274895,2,0.9178593794813312,10,OTP,1,Fast Burner,ACC-100519
34,9.341796116119049,16.44862884963356,0.8234376211278295,1,0.868358264928085,5,OTP,1,Fast Burner,ACC-100520
40,7.5751850375023855,24.175697108411626,0.8840966409816049,1,0.69425110251422,4,OTP,1,Fast Burner,ACC-100521
1,1.1893777682863946,1041.3757599747782,0.07948705447741514,49,0.12462679200891319,1,Biometric,0,Legitimate,ACC-100522
0,1.602886899489368,113.86148426012187,0.14474993052685867,92,0.02178227121802735,2,Biometric,0,Legitimate,ACC-100523
3,1.3203414783792689,727.337616040812,0.13821803729903306,106,0.13483112409396084,0,Biometric,0,Legitimate,ACC-100524
1,1.1216973827483059,412.98072037064617,0.09368598809905014,87,0.032324016756145414,0,Biometric,0,Legitimate,ACC-100525
45,5.087110400787199,11.50747556661398,0.9039016801123013,1,0.9958109364851563,2,OTP,1,Fast Burner,ACC-100526
3,0.9651400469107525,95.32188534789812,0.017928253647267845,117,0.083811749574957,0,Biometric,0,Legitimate,ACC-100527
59,8.603510979812278,32.03541471326878,0.7965268750892942,2,0.7794444536235197,6,PIN,1,Fast Burner,ACC-100528
32,5.615876073011932,42.02015364785108,0.7788175768264425,49,0.7819690696369863,4,OTP,1,Sleeper Mule,ACC-100529
2,1.3496743202893242,186.6548603315112,0.1127209845108323,73,0.1290676103499515,0,Biometric,0,Legitimate,ACC-100530
1,1.2718400966341303,722.34626341036,0.19869598686672543,25,0.04903687008785883,0,Biometric,0,Legitimate,ACC-100531
30,7.461603383585038,9.084629731479911,0.8073569631916319,1,0.8714272147329698,7,PIN,1,Fast Burner,ACC-100532
1,1.733188430409136,261.5670452743916,0.0838062834168255,85,0.1320687350051556,1,Biometric,0,Legitimate,ACC-100533
44,5.443712983290951,29.24775873041039,0.9823408128825795,2,0.6009655017603905,5,OTP,1,Fast Burner,ACC-100534
36,5.844307164471497,8.380746126393866,0.7793192668883424,2,0.8684884093720033,5,PIN,1,Fast Burner,ACC-100535
4,1.205469299141135,261.7163016440263,0.003044494298298162,23,0.024447014437383206,1,Biometric,0,Legitimate,ACC-100536
40,5.679974958561409,9.506338486482417,0.8200382350736521,2,0.9781796375348002,5,OTP,1,Fast Burner,ACC-100537
5,0.7481751268793795,1465.2627967355913,0.003075124808899399,12,0.013234995308565966,2,Biometric,0,Legitimate,ACC-100538
51,5.671476328076117,14.51019888262408,0.8433156978158945,116,0.6212938523551248,4,PIN,1,Sleeper Mule,ACC-100539
5,1.008280400150395,271.89876957363754,0.11008188863569718,79,0.020194231110447696,1,Biometric,0,Legitimate,ACC-100540
3,1.155381123654782,739.2990043118116,0.11439022032383957,21,0.14089655445083638,0,PIN,0,Legitimate,ACC-100541
3,1.0112401179089028,310.8939423825981,0.047968349696177914,64,0.10027800725824147,1,Biometric,0,Legitimate,ACC-100542
25,3.4503148400464054,36.29572844668712,0.6896335275818928,73,0.7500946492563615,4,OTP,1,Sleeper Mule,ACC-100543
44,7.471984117303665,11.300727936509213,0.7192117639253102,2,0.8900025752412611,10,OTP,1,Fast Burner,ACC-100544
2,1.3666138968449306,522.4511759499723,0.11249412270573544,30,0.0628607937179008,0,Biometric,0,Legitimate,ACC-100545
42,6.536051780278138,35.22619021442742,0.7154534476401806,1,0.7630257248952521,4,PIN,1,Fast Burner,ACC-100546
51,7.612912674145247,21.740465103474417,0.9627705779339639,2,0.7909620245881535,9,OTP,1,Fast Burner,ACC-100547
38,5.654369220285291,2.5415520965486427,0.702233076565652,0,0.7142697557655548,4,OTP,1,Fast Burner,ACC-100548
6,1.2679628252792987,211.76347175368855,0.1444556198072699,68,0.008488627140324856,0,Biometric,0,Legitimate,ACC-100549
4,1.2330104471798546,541.1656709195943,0.14554421926534203,35,0.05226740010021867,2,Biometric,0,Legitimate,ACC-100550
6,1.4241176483472369,1440.0888637402986,0.04154310434493829,15,0.07734465829680487,0,Biometric,0,Legitimate,ACC-100551
45,6.452539540068195,30.70687381913007,0.9144260712118133,0,0.9269521582080141,3,OTP,1,Fast Burner,ACC-100552
5,0.9558559074213211,399.07240142304005,0.19701910466795955,33,0.0900698719764369,0,OTP,0,Legitimate,ACC-100553
3,1.3305145114921333,176.76605126109962,0.11855414394860447,91,0.08583158904070119,2,Biometric,0,Legitimate,ACC-100554
3,1.0091229495041891,432.04501954852617,0.07189431525786831,29,0.10528768401979,1,PIN,0,Legitimate,ACC-100555
31,4.546198090090426,17.397325514140725,0.6288967945470281,58,0.8210365418886627,1,PIN,1,Sleeper Mule,ACC-100556
42,4.564702334067958,26.421102980310167,0.8939716479601466,94,0.5776763580794799,3,OTP,1,Sleeper Mule,ACC-100557
43,4.522709011969207,16.18712875508863,0.837087518081677,97,0.638096309419403,3,OTP,1,Sleeper Mule,ACC-100558
1,0.8613110204600504,72.57399196158774,0.050775767878014966,29,0.09355003623849373,0,Biometric,0,Legitimate,ACC-100559
45,5.950363566437695,2.876670216411699,0.8588741351314435,1,0.7513374761472601,10,OTP,1,Fast Burner,ACC-100560
4,1.4065309559624004,381.6294709749187,0.17116792509898393,13,0.09576595826697422,0,Biometric,0,Legitimate,ACC-100561
1,1.2440976852865666,1122.7365243178324,0.011245486023092234,99,0.1331141931747138,0,Biometric,0,Legitimate,ACC-100562
3,1.5225310361426816,225.47058544223813,0.015967786270080043,109,0.0973034676824833,0,PIN,0,Legitimate,ACC-100563
4,1.5776658617228465,811.5827172080558,0.04718461746552252,83,0.05296996127151186,0,OTP,0,Legitimate,ACC-100564
37,4.208658680351623,32.10024683898871,0.8840229613806945,115,0.8814975510532961,1,OTP,1,Sleeper Mule,ACC-100565
48,8.644703686888064,7.94660133462378,0.8854851340886345,0,0.8477668138812506,6,PIN,1,Fast Burner,ACC-100566
3,1.4169210972406734,514.6733167476449,0.019115074707706126,90,0.1405453425650791,0,Biometric,0,Legitimate,ACC-100567
2,1.069442000340662,1601.634406951998,0.13403453841178697,92,0.053029321033170596,0,OTP,0,Legitimate,ACC-100568
47,6.4611704935196705,3.8475089630394677,0.9004821641310858,1,0.6432454630237633,6,PIN,1,Fast Burner,ACC-100569
44,7.049736043880096,51.745527266664595,0.6950611164720065,106,0.8707233518703876,4,PIN,1,Sleeper Mule,ACC-100570
40,7.536419079412924,2.583591427203781,0.7519618687143206,1,0.9337802160178932,3,OTP,1,Fast Burner,ACC-100571
52,9.647127783262789,10.057873471744301,0.8080117393291031,0,0.7588335434320771,4,OTP,1,Fast Burner,ACC-100572
1,1.6113296441735765,92.75055343853465,0.14255055103873915,72,0.04045776061438638,1,OTP,0,Legitimate,ACC-100573
4,1.4257450131222655,565.4882826503044,0.11967578863989928,20,0.0321515977129476,0,Biometric,0,Legitimate,ACC-100574
36,6.182557654198633,40.336090387955466,0.6562545254616674,97,0.542978804907938,3,OTP,1,Sleeper Mule,ACC-100575
5,1.1627097183364503,727.761833502227,0.13033043223014326,78,0.14196756872411537,1,Biometric,0,Legitimate,ACC-100576
41,4.94612768230879,4.7762599764642975,0.8184850333544134,2,0.9740276545703372,6,PIN,1,Fast Burner,ACC-100577
4,1.7820469895505187,358.110463530725,0.11490086550027956,90,0.09625522064040963,0,Biometric,0,Legitimate,ACC-100578
39,6.932162263543085,4.633658067713116,0.7119284126781372,2,0.7662537707809475,7,OTP,1,Fast Burner,ACC-100579
5,0.6363057165738518,1512.9114617996609,0.18832106738119891,79,0.03613883887073671,0,Biometric,0,Legitimate,ACC-100580
29,3.119041348979507,15.982364395181673,0.8954769492215615,84,0.6177822774979207,7,PIN,1,Sleeper Mule,ACC-100581
2,0.9722449361497487,148.92763613540365,0.06030290704790671,59,0.1460645175019075,1,Biometric,0,Legitimate,ACC-100582
44,6.798471097809484,8.060228320362958,0.7832821417634209,1,0.6452064736229038,9,OTP,1,Fast Burner,ACC-100583
3,1.2429254811083983,637.0703652424445,0.1702942027773755,109,0.01509932474451684,0,Biometric,0,Legitimate,ACC-100584
5,1.2444172241672444,260.4315431134596,0.17794712050078104,11,0.03504840693865736,0,Biometric,0,Legitimate,ACC-100585
59,5.7450279075594635,10.369477740742006,0.7862910918781862,100,0.500827556573736,2,OTP,1,Sleeper Mule,ACC-100586
4,0.955322468634255,183.25114682443484,0.08622257756366994,8,0.05678502752837049,0,Biometric,0,Legitimate,ACC-100587
2,1.2879026421775965,477.1349535050644,0.14009518026430812,65,0.1421023494531801,0,Biometric,0,Legitimate,ACC-100588
32,5.471565935716183,23.477984771131315,0.6841204635273163,112,0.7824662813920378,4,OTP,1,Sleeper Mule,ACC-100589
51,6.859490793924196,25.65369454676712,0.9491310749084749,2,0.6196117944698329,5,PIN,1,Fast Burner,ACC-100590
5,0.9344020703345819,149.69534048057147,0.09289853392566312,82,0.028969086573407975,0,Biometric,0,Legitimate,ACC-100591
4,1.1509098987427526,77.4433298814067,0.10244461148950779,83,0.04293056106833846,1,PIN,0,Legitimate,ACC-100592
35,4.793129246326108,13.13719765820265,0.8591795319241755,115,0.5303216037999346,5,OTP,1,Sleeper Mule,ACC-100593
41,5.02589777957827,47.954763730843986,0.7377535690191612,41,0.6591189265936287,3,OTP,1,Sleeper Mule,ACC-100594
5,1.8531880342647196,280.85670984118866,0.13942891008207703,50,0.09068019391267447,0,Biometric,0,Legitimate,ACC-100595
4,1.1808750234962466,440.36808318276746,0.17854980090407033,103,0.037165580447338045,3,Biometric,0,Legitimate,ACC-100596
1,0.6773838174684509,2048.1368022067254,0.1800275902586007,18,0.07618158237834337,0,Biometric,0,Legitimate,ACC-100597
4,0.7647261214217962,2436.789765582734,0.0800809474420074,119,0.011125492317624308,1,Biometric,0,Legitimate,ACC-100598
1,1.3199339752850552,1130.0104325800814,0.1905649433872272,110,0.017664325020197817,0,Biometric,0,Legitimate,ACC-100599
4,1.5334894422423155,302.0231636073076,0.14222222681011493,23,0.09538506291235781,1,Biometric,0,Legitimate,ACC-100600
50,3.1012655740229036,15.010550589372695,0.7615605841176099,1,0.9571597170601116,6,PIN,1,Fast Burner,ACC-100601
2,1.412734316889985,1105.3867070722506,0.013626852755296737,76,0.13210632482991777,0,Biometric,0,Legitimate,ACC-100602
32,5.411158275849746,23.445748784871395,0.6133709426724154,47,0.6449457533341895,7,OTP,1,Sleeper Mule,ACC-100603
29,6.0509563594885165,6.875784339535842,0.8333167647699324,111,0.5203243034211145,3,OTP,1,Sleeper Mule,ACC-100604
48,5.387100111328802,13.897324401014853,0.7493315604806402,1,0.6593657438730341,3,OTP,1,Fast Burner,ACC-100605
6,0.8345471799578044,302.96851590936933,0.14792199972066533,62,0.09408791820280511,0,Biometric,0,Legitimate,ACC-100606
2,0.9213791053401645,312.1500257811309,0.04227332876302264,10,0.11217363167774495,0,PIN,0,Legitimate,ACC-100607
31,6.492719338378965,3.0149783264034147,0.880107588251082,1,0.7967144698042696,0,PIN,1,Fast Burner,ACC-100608
31,3.5667528419174817,6.947377023054152,0.6938993232431967,43,0.5073747918140754,3,PIN,1,Sleeper Mule,ACC-100609
1,1.145129529772822,132.73376909019618,0.12608529294273144,12,0.10163973161826634,1,Biometric,0,Legitimate,ACC-100610
30,5.886376195955912,8.452189877260066,0.6567913784666942,117,0.8658106478516983,4,OTP,1,Sleeper Mule,ACC-100611
0,0.6984082584622344,645.9679766745267,0.14544313760372848,10,0.04023070282837508,1,Biometric,0,Legitimate,ACC-100612
5,1.4072102668045912,396.86982404021927,0.06983108029357037,24,0.031957012015823794,1,Biometric,0,Legitimate,ACC-100613
46,6.627489162301199,4.541998710610356,0.769092873125891,0,0.9148553354140119,3,OTP,1,Fast Burner,ACC-100614
6,1.3604111848908593,677.6665417814119,0.012274585962695773,9,0.006350767051772665,0,PIN,0,Legitimate,ACC-100615
7,1.3562382917078257,364.6264353158464,0.16972767959061186,94,0.032945698715235706,0,Biometric,0,Legitimate,ACC-100616
5,1.280092734938268,576.4448827625538,0.04571741174096338,100,0.10961203752712426,0,OTP,0,Legitimate,ACC-100617
2,1.1220836486770402,471.23725817205656,0.08819507768928175,99,0.049825993168272846,0,Biometric,0,Legitimate,ACC-100618
1,1.157905131585852,1452.9770497641048,0.13315861903952317,40,0.0657455820603136,2,PIN,0,Legitimate,ACC-100619
3,1.3095543120907938,1559.5523846460137,0.04014843663314867,36,0.10409824263887482,0,PIN,0,Legitimate,ACC-100620
4,1.0246770675935284,692.4418318155649,0.10048044394143665,119,0.14721421207201446,0,PIN,0,Legitimate,ACC-100621
5,1.3775403573435048,671.345433600818,0.12302465793032343,39,0.12757352828738452,0,PIN,0,Legitimate,ACC-100622
2,1.607787427300953,131.76355307131507,0.13350559385263,42,0.14444962311883594,0,Biometric,0,Legitimate,ACC-100623
45,6.207967549832912,40.67840019272201,0.7424592396554992,0,0.6505272764694188,4,PIN,1,Fast Burner,ACC-100624
29,2.944030864940071,20.05486020826146,0.6539315908066912,57,0.8413371200052628,2,OTP,1,Sleeper Mule,ACC-100625
3,0.98395380689353,406.2642888531953,0.06409792745307245,101,0.08166798231701765,1,PIN,0,Legitimate,ACC-100626
3,1.550616838269371,438.319580421122,0.10098955255801692,15,0.04141841750160397,0,Biometric,0,Legitimate,ACC-100627
5,1.234127305044083,879.8065407342621,0.09834937002083205,20,0.05504356691286822,0,Biometric,0,Legitimate,ACC-100628
3,1.203410972639548,455.71311004106303,0.16211863217540193,104,0.005373538135587752,0,Biometric,0,Legitimate,ACC-100629
1,1.275154261126679,388.78504026130247,0.1347839748169073,42,0.05519079175164191,1,Biometric,0,Legitimate,ACC-100630
2,1.758860736420053,1110.5134914575765,0.0033861500515316003,118,0.12498201272562051,1,PIN,0,Legitimate,ACC-100631
5,1.555548909431802,293.2266063515685,0.18341031840807592,65,0.09671410728406318,0,Biometric,0,Legitimate,ACC-100632
3,0.8521393348648534,991.6125636921771,0.09581838420984581,22,0.07238946574187508,1,Biometric,0,Legitimate,ACC-100633
3,1.2694623206441416,447.5631649710206,0.08879772539375502,92,0.0447439017646165,1,Biometric,0,Legitimate,ACC-100634
3,1.311316121464609,675.8363612013678,0.17402260822177307,60,0.05483892643133673,0,Biometric,0,Legitimate,ACC-100635
4,1.5524442172757076,187.02513201635205,0.030120054685518552,110,0.0828065185308627,0,PIN,0,Legitimate,ACC-100636
46,5.755611675733966,6.015717033493402,0.949405986158846,1,0.922156937148057,3,PIN,1,Fast Burner,ACC-100637
38,5.241004396851539,32.5919094862875,0.6544747571776722,38,0.8392741163418265,2,OTP,1,Sleeper Mule,ACC-100638
47,6.767392687634939,22.600383524192893,0.9550410667370203,0,0.8980558249753292,7,PIN,1,Fast Burner,ACC-100639
5,0.981901552284883,171.21493945944633,0.1353371266857297,18,0.10210681809200706,0,Biometric,0,Legitimate,ACC-100640
6,1.77057394459875,602.8216618761122,0.15451042685324054,96,0.04720923605937225,2,Biometric,0,Legitimate,ACC-100641
8,1.1050189671290778,209.82174149250798,0.07982038787416315,60,0.07127435765668397,0,PIN,0,Legitimate,ACC-100642
3,1.638204099638741,126.71081054034372,0.10687759285715337,77,0.06280095589072734,1,Biometric,0,Legitimate,ACC-100643
35,6.752130171031861,65.52921057024477,0.9924004922222883,0,0.9460285965519132,6,PIN,1,Fast Burner,ACC-100644
45,6.850940854736662,2.79184914107001,0.7765086410236633,2,0.6832286792765261,5,PIN,1,Fast Burner,ACC-100645
3,1.8444717605872922,162.37349386177794,0.12837751542969586,71,0.03934018582487625,1,Biometric,0,Legitimate,ACC-100646
53,5.194787880937777,15.551538508376312,0.7501700046206026,0,0.7543758605748672,6,PIN,1,Fast Burner,ACC-100647
2,1.1704174802985967,263.10633650915156,0.12215685396090754,66,0.10487983541358496,1,Biometric,0,Legitimate,ACC-100648
41,7.1885163862202495,9.21577080839927,0.8615667482359348,0,0.8726772294175831,4,OTP,1,Fast Burner,ACC-100649
44,4.8333227891717465,29.58062113258054,0.9288188278821773,2,0.8685723843032791,6,OTP,1,Fast Burner,ACC-100650
5,1.527761350082491,924.1793792063186,0.07881872971441346,115,0.07838028533776774,0,Biometric,0,Legitimate,ACC-100651
45,6.670773287563291,26.59962222051508,0.8435346028476313,97,0.7023834200062717,5,PIN,1,Sleeper Mule,ACC-100652
5,1.4502166355548107,105.49806245288252,0.0660141600898309,38,0.05134743014570276,0,Biometric,0,Legitimate,ACC-100653
2,1.3181971716525023,89.5505186654937,0.18349304511096076,37,0.09241593100543198,0,Biometric,0,Legitimate,ACC-100654
0,1.2320008966101135,2177.2273009905684,0.022642935321979075,55,0.05088878816016914,1,Biometric,0,Legitimate,ACC-100655
43,4.950553831811753,5.916728564967407,0.7231467479619071,1,0.7152069856266378,7,OTP,1,Fast Burner,ACC-100656
6,0.8511868682016716,648.7164286976632,0.15019465193342119,105,0.05410934767441292,1,PIN,0,Legitimate,ACC-100657
3,1.1695776510834408,298.9414455254036,0.10938180385304562,36,0.088224616512031,2,PIN,0,Legitimate,ACC-100658
3,1.3475218922268661,363.65484268153057,0.12358148482372973,51,0.06367147527734242,0,Biometric,0,Legitimate,ACC-100659
2,0.3018880192018132,470.495235238212,0.08938760747301766,88,0.09449204410475083,0,Biometric,0,Legitimate,ACC-100660
5,1.2673260115146752,213.33757907936857,0.1836456111393214,108,0.10346741267100668,0,Biometric,0,Legitimate,ACC-100661
52,6.818139908089673,9.071630427010795,0.7330358571770117,1,0.8062839754108513,3,OTP,1,Fast Burner,ACC-100662
6,1.5822190750548448,312.5427209006666,0.17124538835261666,79,0.1489735557338303,0,Biometric,0,Legitimate,ACC-100663
5,1.0574029746953433,702.8794593038048,0.17565173828782932,19,0.1066102768032087,1,Biometric,0,Legitimate,ACC-100664
1,1.211674748405199,468.34538456228637,0.18862161354402643,90,0.11954721022608306,0,Biometric,0,Legitimate,ACC-100665
4,1.1941408831598692,1137.8186826018555,0.1401604962603888,115,0.11703500507277013,1,Biometric,0,Legitimate,ACC-100666
0,1.1952936099729186,69.26016189101735,0.1387172164528334,29,0.05354606988019252,0,PIN,0,Legitimate,ACC-100667
41,8.039684747099589,2.4387805176434014,0.8788954702256292,0,0.8950756466082557,0,OTP,1,Fast Burner,ACC-100668
3,1.2756101939804632,1014.7186285330064,0.010755025589743152,112,0.044260534012480375,2,Biometric,0,Legitimate,ACC-100669
42,3.2425691596989714,10.213026245328203,0.86552868900305,0,0.6253469585830057,3,OTP,1,Fast Burner,ACC-100670
3,0.9025996823297249,310.53120596232276,0.05837039318331794,45,0.05806562375533093,1,PIN,0,Legitimate,ACC-100671
3,1.3585904446003676,585.1447347260082,0.051895129914363694,70,0.0642268557171541,2,Biometric,0,Legitimate,ACC-100672
2,1.2023019579964518,90.88701347278548,0.14210583452999243,16,0.027483880035803154,2,Biometric,0,Legitimate,ACC-100673
0,1.7268304769080602,130.23036349275617,0.08543495793460187,110,0.146997120956263,0,Biometric,0,Legitimate,ACC-100674
1,1.0528212774289705,208.3215001992169,0.11260095279613942,37,0.06085071793196157,1,Biometric,0,Legitimate,ACC-100675
2,0.9972187005588519,734.2384162850947,0.0998367048910177,17,0.13563303826905848,0,OTP,0,Legitimate,ACC-100676
1,1.3467702040650107,61.68402191009575,0.1601382927148571,17,0.05741574833160435,0,Biometric,0,Legitimate,ACC-100677
54,6.248043736325379,31.13397453041062,0.8226384019024243,0,0.9694191399354202,5,PIN,1,Fast Burner,ACC-100678
1,1.136749584403626,438.4230989827517,0.06384078716510615,26,0.14763255218471602,0,PIN,0,Legitimate,ACC-100679
4,1.2688929166703389,639.6379835445337,0.03461238984014099,74,0.11239072285135977,0,Biometric,0,Legitimate,ACC-100680
2,1.5759174630731743,1156.1243094928193,0.1713775908410714,66,0.022230619900307003,0,Biometric,0,Legitimate,ACC-100681
1,1.05271531508044,322.00859509287966,0.14159430152797647,32,0.02315602368611081,0,PIN,0,Legitimate,ACC-100682
44,3.6627282174141165,12.90650841428944,0.7107631889139939,1,0.9426901343220678,6,PIN,1,Fast Burner,ACC-100683
48,8.831131209791323,99.2734796115083,0.7190697938574084,0,0.6217900964100086,4,OTP,1,Fast Burner,ACC-100684
52,6.127551018659891,2.001403973576762,0.9522767357365584,1,0.6334181858243536,7,OTP,1,Fast Burner,ACC-100685
5,1.2650158926368649,215.74711399646742,0.00899622754910161,77,0.07325542304322764,0,PIN,0,Legitimate,ACC-100686
3,1.5082658141025471,570.6818056783551,0.1671891074821621,46,0.005231674907126183,1,Biometric,0,Legitimate,ACC-100687
37,6.692693501921562,11.572141848480648,0.9803911620465471,1,0.6775723923162563,5,OTP,1,Fast Burner,ACC-100688
37,4.8495936911540465,37.933302132136596,0.7439662395120397,107,0.8169955660086965,1,OTP,1,Sleeper Mule,ACC-100689
49,5.308755172873843,2.7405004565249875,0.806022393919283,0,0.9778160175980166,2,Biometric,1,Fast Burner,ACC-100690
38,3.8240894231720755,8.85986306369213,0.6609141678556335,86,0.8784715511113073,4,OTP,1,Sleeper Mule,ACC-100691
1,1.0481732126424335,254.9222077350781,0.1042159392208033,72,0.0348163444319664,1,Biometric,0,Legitimate,ACC-100692
2,1.095603135121325,261.93547878072025,0.113949646232658,101,0.016804223296999814,0,Biometric,0,Legitimate,ACC-100693
3,1.691987004548598,403.68022171045664,0.04460979366440476,90,0.002865312674527587,1,PIN,0,Legitimate,ACC-100694
3,1.1531418299708411,2085.292416229222,0.018272347461775352,21,0.12326184728073517,1,Biometric,0,Legitimate,ACC-100695
2,1.3473011837873259,1066.6351045308702,0.13983667499805907,35,0.13832341392662284,0,Biometric,0,Legitimate,ACC-100696
5,0.9664238859564865,227.43345997179722,0.03588655442709643,10,0.049496344264153766,0,Biometric,0,Legitimate,ACC-100697
5,1.1142383235062638,578.7575286331945,0.12273216148186544,75,0.12578379641192108,3,OTP,0,Legitimate,ACC-100698
1,1.0466221626391419,259.3892312154102,0.05531296248312492,98,0.0952480634793661,0,Biometric,0,Legitimate,ACC-100699
35,5.6155146982997035,28.54390314850195,0.8581278876918337,89,0.6384580598974934,1,PIN,1,Sleeper Mule,ACC-100700
32,6.02966364066728,22.256045059841703,0.8878174426899168,0,0.6843973690483671,4,PIN,1,Fast Burner,ACC-100701
3,0.9673552053946759,802.5432529641189,0.19662528199632284,40,0.1062798790339745,1,Biometric,0,Legitimate,ACC-100702
